                C(4)	                  Ca	                  Mg	                  Cl	                  pH	                  H+	                  pe	             Calcite	       Dolomite(dis)	
  1.228829918699e-04	  1.228866370322e-04	  3.224191572078e-06	  6.455663641079e-06	  9.909419448139e+00	  1.259359787075e-10	 -5.235018367946e+00	  1.220002943387e-04	  0.000000000000e+00	
  1.228407672893e-04	  1.228433187700e-04	  2.376965670879e-06	  4.759026581676e-06	  9.909494064197e+00	  1.259058021058e-10	  8.388449999283e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.228407834671e-04	  1.228433349478e-04	  2.376965670879e-06	  4.759026581677e-06	  9.909494104845e+00	  1.259057904876e-10	  8.382329228505e+00	  1.220003852200e-04	  0.000000000000e+00	
  1.228087823258e-04	  1.228105535906e-04	  1.736318433318e-06	  3.476173329169e-06	  9.909550491919e+00	  1.258829660568e-10	 -5.260374132537e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.228087915342e-04	  1.228105627990e-04	  1.736318433318e-06	  3.476173329169e-06	  9.909550515062e+00	  1.258829594436e-10	 -5.261437176066e+00	  1.220004372458e-04	  0.000000000000e+00	
  1.227847889318e-04	  1.227860083680e-04	  1.256660642986e-06	  2.515755376331e-06	  9.909592705938e+00	  1.258658692183e-10	 -5.082542471167e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227847940609e-04	  1.227860134971e-04	  1.256660642986e-06	  2.515755376331e-06	  9.909592718831e+00	  1.258658655347e-10	 -5.106308843093e+00	  1.220004663707e-04	  0.000000000000e+00	
  1.227669753041e-04	  1.227678078116e-04	  9.010875801106e-07	  1.803836380302e-06	  9.909623975698e+00	  1.258531970567e-10	 -5.121930763807e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227669781007e-04	  1.227678106082e-04	  9.010875801106e-07	  1.803836380302e-06	  9.909623982729e+00	  1.258531950482e-10	 -5.146585433476e+00	  1.220004823342e-04	  0.000000000000e+00	
  1.227538848264e-04	  1.227544483864e-04	  6.401103902513e-07	  1.281344855844e-06	  9.909646910134e+00	  1.258438981796e-10	  8.325457219617e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227538863196e-04	  1.227544498796e-04	  6.401103902513e-07	  1.281344855844e-06	  9.909646913888e+00	  1.258438971073e-10	  8.335257800849e+00	  1.220004909019e-04	  0.000000000000e+00	
  1.227443629740e-04	  1.227447412294e-04	  4.504643894485e-07	  9.016828088521e-07	  9.909663564887e+00	  1.258371426906e-10	 -5.132458824453e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227443637548e-04	  1.227447420102e-04	  4.504643894485e-07	  9.016828088521e-07	  9.909663566850e+00	  1.258371421299e-10	 -5.121555801230e+00	  1.220004954064e-04	  0.000000000000e+00	
  1.227375070765e-04	  1.227377587825e-04	  3.140240106872e-07	  6.285493714869e-07	  9.909675539594e+00	  1.258322838993e-10	 -4.924161310726e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227375074764e-04	  1.227377591824e-04	  3.140240106872e-07	  6.285493714869e-07	  9.909675540600e+00	  1.258322836122e-10	 -4.904715139482e+00	  1.220004977234e-04	  0.000000000000e+00	
  1.227326206337e-04	  1.227327866826e-04	  2.168409799298e-07	  4.340123039148e-07	  9.909684063871e+00	  1.258288241785e-10	  8.493596159267e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227326208344e-04	  1.227327868833e-04	  2.168409799298e-07	  4.340123039148e-07	  9.909684064376e+00	  1.258288240344e-10	  8.489057040273e+00	  1.220004988762e-04	  0.000000000000e+00	
  1.227291730794e-04	  1.227292816677e-04	  1.483117231153e-07	  2.968390934703e-07	  9.909690071524e+00	  1.258263853042e-10	 -5.075734626204e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227291731781e-04	  1.227292817664e-04	  1.483117231153e-07	  2.968390934703e-07	  9.909690071772e+00	  1.258263852333e-10	 -5.088319511353e+00	  1.220004994715e-04	  0.000000000000e+00	
  1.227267652834e-04	  1.227268356727e-04	  1.004719631354e-07	  2.010833367976e-07	  9.909694263271e+00	  1.258246832792e-10	 -4.817364069222e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227267653309e-04	  1.227268357202e-04	  1.004719631354e-07	  2.010833367976e-07	  9.909694263390e+00	  1.258246832451e-10	 -4.772512793809e+00	  1.220004997540e-04	  0.000000000000e+00	
  1.227251006604e-04	  1.227251458853e-04	  6.741079176692e-08	  1.349107801421e-07	  9.909697158720e+00	  1.258235074034e-10	 -5.122139969613e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227251006828e-04	  1.227251459077e-04	  6.741079176692e-08	  1.349107801421e-07	  9.909697158776e+00	  1.258235073873e-10	 -5.133760548873e+00	  1.220004998874e-04	  0.000000000000e+00	
  1.227239614744e-04	  1.227239902728e-04	  4.479289565002e-08	  8.964221570487e-08	  9.909699138674e+00	  1.258227031997e-10	 -5.243738163547e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227239614847e-04	  1.227239902831e-04	  4.479289565002e-08	  8.964221570487e-08	  9.909699138700e+00	  1.258227031923e-10	 -5.244833578772e+00	  1.220004999492e-04	  0.000000000000e+00	
  1.227231897740e-04	  1.227232079479e-04	  2.947571244004e-08	  5.898665672816e-08	  9.909700478964e+00	  1.258221587367e-10	 -5.224849017620e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227231897787e-04	  1.227232079526e-04	  2.947571244004e-08	  5.898665672816e-08	  9.909700478976e+00	  1.258221587334e-10	 -5.204789500809e+00	  1.220004999772e-04	  0.000000000000e+00	
  1.227226723228e-04	  1.227226836884e-04	  1.920771119927e-08	  3.843707636538e-08	  9.909701377085e+00	  1.258217938510e-10	 -5.170371206789e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227226723249e-04	  1.227226836905e-04	  1.920771119927e-08	  3.843707636538e-08	  9.909701377090e+00	  1.258217938495e-10	 -5.138756339503e+00	  1.220004999900e-04	  0.000000000000e+00	
  1.227223288863e-04	  1.227223359296e-04	  1.239436668137e-08	  2.480176893318e-08	  9.909701972815e+00	  1.258215517934e-10	 -5.149335347428e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227223288872e-04	  1.227223359305e-04	  1.239436668137e-08	  2.480176893318e-08	  9.909701972817e+00	  1.258215517927e-10	 -5.149453286764e+00	  1.220004999953e-04	  0.000000000000e+00	
  1.227221032710e-04	  1.227221075958e-04	  7.919409302373e-09	  1.584643489397e-08	  9.909702363950e+00	  1.258213928508e-10	 -5.115415419797e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227221032713e-04	  1.227221075961e-04	  7.919409302373e-09	  1.584643489397e-08	  9.909702363950e+00	  1.258213928506e-10	 -5.109381125125e+00	  1.220004999980e-04	  0.000000000000e+00	
  1.227219565732e-04	  1.227219592043e-04	  5.010314916197e-09	  1.002487050835e-08	  9.909702618137e+00	  1.258212895490e-10	  8.420241900772e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227219565733e-04	  1.227219592044e-04	  5.010314916197e-09	  1.002487050835e-08	  9.909702618137e+00	  1.258212895489e-10	  8.419536492919e+00	  1.220004999988e-04	  0.000000000000e+00	
  1.227218621676e-04	  1.227218637533e-04	  3.138543259209e-09	  6.279244457071e-09	  9.909702781635e+00	  1.258212230974e-10	 -4.799755276913e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227218621677e-04	  1.227218637534e-04	  3.138543259209e-09	  6.279244457071e-09	  9.909702781635e+00	  1.258212230974e-10	 -4.820929034995e+00	  1.220004999987e-04	  0.000000000000e+00	
  1.227218020393e-04	  1.227218029861e-04	  1.946589506450e-09	  3.894064145719e-09	  9.909702885722e+00	  1.258211807893e-10	  8.407781920867e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227218020393e-04	  1.227218029861e-04	  1.946589506450e-09	  3.894064145719e-09	  9.909702885722e+00	  1.258211807893e-10	  8.408022585342e+00	  1.220004999996e-04	  0.000000000000e+00	
  1.227217641383e-04	  1.227217646982e-04	  1.195377862181e-09	  2.390870467094e-09	  9.909702951303e+00	  1.258211541307e-10	 -5.120568612517e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217641383e-04	  1.227217646982e-04	  1.195377862181e-09	  2.390870467094e-09	  9.909702951303e+00	  1.258211541307e-10	 -5.124665940650e+00	  1.220004999989e-04	  0.000000000000e+00	
  1.227217404954e-04	  1.227217408234e-04	  7.268385794379e-10	  1.453330100426e-09	  9.909702992196e+00	  1.258211375063e-10	 -4.686427136507e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217404954e-04	  1.227217408234e-04	  7.268385794379e-10	  1.453330100426e-09	  9.909702992196e+00	  1.258211375063e-10	 -3.985399290174e+00	  1.220004999995e-04	  0.000000000000e+00	
  1.227217259003e-04	  1.227217260905e-04	  4.376411305050e-10	  8.746610640127e-10	  9.909703017431e+00	  1.258211272472e-10	 -5.055927101331e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217259003e-04	  1.227217260905e-04	  4.376411305050e-10	  8.746610640127e-10	  9.909703017431e+00	  1.258211272472e-10	 -5.061075641018e+00	  1.220004999999e-04	  0.000000000000e+00	
  1.227217169844e-04	  1.227217170936e-04	  2.610002783204e-10	  5.212182095097e-10	  9.909703032840e+00	  1.258211209820e-10	 -5.210040990789e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217169845e-04	  1.227217170937e-04	  2.610002783204e-10	  5.212182095097e-10	  9.909703032840e+00	  1.258211209820e-10	 -5.192093890948e+00	  1.220004999990e-04	  0.000000000000e+00	
  1.227217115949e-04	  1.227217116570e-04	  1.542376873155e-10	  3.075992256536e-10	  9.909703042152e+00	  1.258211171958e-10	 -5.041908171501e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217115949e-04	  1.227217116570e-04	  1.542376873155e-10	  3.075992256536e-10	  9.909703042152e+00	  1.258211171957e-10	 -5.049971638315e+00	  1.220005000001e-04	  0.000000000000e+00	
  1.227217083713e-04	  1.227217084063e-04	  9.038769868586e-11	  1.798451870598e-10	  9.909703047720e+00	  1.258211149316e-10	 -4.506171430671e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217083713e-04	  1.227217084063e-04	  9.038769868586e-11	  1.798451870598e-10	  9.909703047720e+00	  1.258211149316e-10	 -2.337878453549e+00	  1.220004999990e-04	  0.000000000000e+00	
  1.227217064634e-04	  1.227217064830e-04	  5.260455931272e-11	  1.042480600161e-10	  9.909703051015e+00	  1.258211135919e-10	 -5.046518471904e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217064634e-04	  1.227217064830e-04	  5.260455931272e-11	  1.042480600161e-10	  9.909703051015e+00	  1.258211135919e-10	 -5.042866938866e+00	  1.220004999999e-04	  0.000000000000e+00	
  1.227217053463e-04	  1.227217053571e-04	  3.048332063643e-11	  5.998815596810e-11	  9.909703052943e+00	  1.258211128078e-10	 -4.962320476349e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217053463e-04	  1.227217053571e-04	  3.048332063643e-11	  5.998815596810e-11	  9.909703052943e+00	  1.258211128078e-10	 -4.861315080633e+00	  1.220004999996e-04	  0.000000000000e+00	
  1.227217046991e-04	  1.227217047051e-04	  1.767031445655e-11	  3.435239821923e-11	  9.909703054060e+00	  1.258211123535e-10	 -5.173662043974e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217046991e-04	  1.227217047051e-04	  1.767031445655e-11	  3.435239821923e-11	  9.909703054060e+00	  1.258211123535e-10	 -5.191787823086e+00	  1.220004999993e-04	  0.000000000000e+00	
  1.227217043285e-04	  1.227217043318e-04	  1.033214311451e-11	  1.967066315688e-11	  9.909703054700e+00	  1.258211120934e-10	 -5.101374227635e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217043285e-04	  1.227217043318e-04	  1.033214311451e-11	  1.967066315688e-11	  9.909703054699e+00	  1.258211120934e-10	 -5.126458659029e+00	  1.220004999998e-04	  0.000000000000e+00	
  1.227217041195e-04	  1.227217041213e-04	  6.194417203666e-12	  1.139226992246e-11	  9.909703055060e+00	  1.258211119468e-10	 -5.024212190687e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217041195e-04	  1.227217041213e-04	  6.194417203666e-12	  1.139226992246e-11	  9.909703055060e+00	  1.258211119468e-10	 -4.930047056704e+00	  1.220004999994e-04	  0.000000000000e+00	
  1.227217040077e-04	  1.227217040087e-04	  3.980341085943e-12	  6.962588708907e-12	  9.909703055253e+00	  1.258211118684e-10	 -4.908404210116e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217040077e-04	  1.227217040087e-04	  3.980341085943e-12	  6.962588708907e-12	  9.909703055253e+00	  1.258211118684e-10	 -4.900678900146e+00	  1.220004999993e-04	  0.000000000000e+00	
  1.227217039705e-04	  1.227217039713e-04	  3.244793800771e-12	  5.490994698908e-12	  9.909703055317e+00	  1.258211118423e-10	 -5.090869836541e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217039705e-04	  1.227217039713e-04	  3.244793800771e-12	  5.490994698908e-12	  9.909703055317e+00	  1.258211118423e-10	 -5.059704305426e+00	  1.220004999993e-04	  0.000000000000e+00	
