                C(4)	                  Ca	                  Mg	                  Cl	                  pH	                  H+	                  pe	             Calcite	       Dolomite(dis)	
  8.427202357345e-05	  2.590130760157e-04	  2.287108712514e-04	  8.066934319563e-04	  9.728373342534e+00	  1.945690096453e-10	 -5.224820216792e+00	  0.000000000000e+00	  0.000000000000e+00	
  8.413535662968e-05	  2.685122203251e-04	  2.190750588810e-04	  8.066934297225e-04	  9.728371006181e+00	  1.945692561734e-10	 -5.221906979017e+00	  0.000000000000e+00	  6.168805879658e-05	
  8.713850112251e-05	  2.611237661699e-04	  1.914745362895e-04	  7.307134149088e-04	  9.745061689559e+00	  1.869866530059e-10	 -4.763547198372e+00	  0.000000000000e+00	  0.000000000000e+00	
  8.709991397387e-05	  2.610851789567e-04	  1.914745362185e-04	  7.307134146379e-04	  9.744916837135e+00	  1.870487676726e-10	 -4.769929909738e+00	  1.244676622033e-04	  0.000000000000e+00	
  8.974195965697e-05	  2.446702946199e-04	  1.738383817559e-04	  6.573334099896e-04	  9.759325881893e+00	  1.807022792982e-10	  8.244172687999e+00	  0.000000000000e+00	  0.000000000000e+00	
  8.968357571795e-05	  2.446119105944e-04	  1.738383816590e-04	  6.573334096230e-04	  9.759113771320e+00	  1.807901507819e-10	  8.195336173075e+00	  1.242425980684e-04	  0.000000000000e+00	
  9.232400330823e-05	  2.296182866636e-04	  1.563794792736e-04	  5.871554198313e-04	  9.773167711652e+00	  1.747996534948e-10	 -5.084841865699e+00	  0.000000000000e+00	  0.000000000000e+00	
  9.226722534309e-05	  2.295615086244e-04	  1.563794791893e-04	  5.871554195147e-04	  9.772967901616e+00	  1.748796901046e-10	 -5.091311743431e+00	  1.239387020797e-04	  0.000000000000e+00	
  9.492994945390e-05	  2.158032567067e-04	  1.395646838279e-04	  5.206933210382e-04	  9.786703637468e+00	  1.692121321432e-10	 -5.230802506833e+00	  0.000000000000e+00	  0.000000000000e+00	
  9.487491304128e-05	  2.157482202312e-04	  1.395646837554e-04	  5.206933207677e-04	  9.786515952998e+00	  1.692848736796e-10	 -5.234439308222e+00	  1.236468410283e-04	  0.000000000000e+00	
  9.754738995686e-05	  2.031793911896e-04	  1.236353251323e-04	  4.583627009953e-04	  9.799851748971e+00	  1.639547601868e-10	 -4.960617449180e+00	  0.000000000000e+00	  0.000000000000e+00	
  9.749540762862e-05	  2.031274088098e-04	  1.236353250720e-04	  4.583627007717e-04	  9.799679881610e+00	  1.640192681177e-10	 -4.972467903543e+00	  1.233724768392e-04	  0.000000000000e+00	
  1.001401441285e-04	  1.917601587798e-04	  1.086975881034e-04	  4.004749450860e-04	  9.812467452470e+00	  1.590625253361e-10	 -5.012889489596e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.000925081134e-04	  1.917125227239e-04	  1.086975880551e-04	  4.004749449080e-04	  9.812314620191e+00	  1.591181457856e-10	 -5.014653958860e+00	  1.231211524260e-04	  0.000000000000e+00	
  1.026695633716e-04	  1.815368653392e-04	  9.482443502629e-05	  3.472355938528e-04	  9.824415880260e+00	  1.545619477217e-10	 -5.002192840821e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.026271123321e-04	  1.814944142686e-04	  9.482443498896e-05	  3.472355937161e-04	  9.824283550682e+00	  1.546087161536e-10	 -5.013033787336e+00	  1.228970412059e-04	  0.000000000000e+00	
  1.051008144892e-04	  1.724691855741e-04	  8.207255620514e-05	  2.987467528231e-04	  9.835590192705e+00	  1.504662850472e-10	 -5.045686977054e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.050640454159e-04	  1.724324164779e-04	  8.207255617732e-05	  2.987467527218e-04	  9.835478654808e+00	  1.505046368842e-10	 -5.051210248603e+00	  1.227025640000e-04	  0.000000000000e+00	
  1.074020989700e-04	  1.644992710077e-04	  7.047049453241e-05	  2.550131298744e-04	  9.845907105331e+00	  1.467792091073e-10	 -4.896344037925e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.073711582177e-04	  1.644683302392e-04	  7.047049451241e-05	  2.550131298020e-04	  9.845815601692e+00	  1.468098818323e-10	 -4.881381238882e+00	  1.225384285569e-04	  0.000000000000e+00	
  1.095464785914e-04	  1.575561656002e-04	  6.002058842614e-05	  2.159511104788e-04	  9.855309706016e+00	  1.434955042431e-10	 -4.766501960097e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.095211773090e-04	  1.575308643067e-04	  6.002058841228e-05	  2.159511104289e-04	  9.855236608511e+00	  1.435194436663e-10	 -4.754199709940e+00	  1.224037180861e-04	  0.000000000000e+00	
  1.115135591167e-04	  1.515594343450e-04	  5.070272851927e-05	  1.814001683088e-04	  9.863769189944e+00	  1.406019015049e-10	 -4.953534759352e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.114934428516e-04	  1.515393180726e-04	  5.070272851001e-05	  1.814001682757e-04	  9.863712291257e+00	  1.406201485726e-10	 -4.931660750125e+00	  1.222961771834e-04	  0.000000000000e+00	
  1.132902179393e-04	  1.464233295519e-04	  4.247740935234e-05	  1.511358511927e-04	  9.871283701740e+00	  1.380785351338e-10	  8.420993553925e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.132746564042e-04	  1.464077680122e-04	  4.247740934636e-05	  1.511358511714e-04	  9.871240512954e+00	  1.380921286547e-10	  8.424870490060e+00	  1.222126292944e-04	  0.000000000000e+00	
  1.148706515104e-04	  1.420603764934e-04	  3.528908845749e-05	  1.248835788123e-04	  9.877875525600e+00	  1.359005323225e-10	 -5.024334777239e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.148589290602e-04	  1.420486540403e-04	  3.528908845376e-05	  1.248835787991e-04	  9.877843531741e+00	  1.359104376889e-10	 -5.024164798788e+00	  1.221494203950e-04	  0.000000000000e+00	
  1.162558446682e-04	  1.383842257517e-04	  2.906974815880e-05	  1.023325333099e-04	  9.883587165039e+00	  1.340395786478e-10	 -5.016747493781e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.162472381304e-04	  1.383756192122e-04	  2.906974815655e-05	  1.023325333020e-04	  9.883564015420e+00	  1.340466438459e-10	 -5.014479311421e+00	  1.221028146549e-04	  0.000000000000e+00	
  1.174525975423e-04	  1.353118040379e-04	  2.374244664338e-05	  8.314900831896e-05	  9.888476794643e+00	  1.324653686298e-10	 -4.746561193098e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.174464335056e-04	  1.353056400002e-04	  2.374244664207e-05	  8.314900831437e-05	  9.888460421365e+00	  1.324703045698e-10	 -4.735427672643e+00	  1.220692968135e-04	  0.000000000000e+00	
  1.184722924922e-04	  1.327648258052e-04	  1.922471756041e-05	  6.698869496101e-05	  9.892613570902e+00	  1.311468728103e-10	 -4.997677742678e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.184679823169e-04	  1.327605156294e-04	  1.922471755967e-05	  6.698869495843e-05	  9.892602243167e+00	  1.311502522063e-10	 -4.983515634707e+00	  1.220457656174e-04	  0.000000000000e+00	
  1.193295721173e-04	  1.306707716189e-04	  1.543168726803e-05	  5.350751326168e-05	  9.896073182292e+00	  1.300533899055e-10	 -4.612758002601e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.193266273158e-04	  1.306678268171e-04	  1.543168726762e-05	  5.350751326028e-05	  9.896065511702e+00	  1.300556582940e-10	 -4.731221628754e+00	  1.220296263881e-04	  0.000000000000e+00	
  1.200410653411e-04	  1.289634495567e-04	  1.227880213343e-05	  4.237073273204e-05	  9.898933897902e+00	  1.291553793574e-10	 -5.102124728650e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.200390981316e-04	  1.289614823471e-04	  1.227880213322e-05	  4.237073273130e-05	  9.898928811470e+00	  1.291568726487e-10	 -5.094216081928e+00	  1.220188044829e-04	  0.000000000000e+00	
  1.206242593209e-04	  1.275832394031e-04	  9.684100748793e-06	  3.326025624276e-05	  9.901273271191e+00	  1.284250835527e-10	  8.436169355186e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.206229736193e-04	  1.275819537014e-04	  9.684100748682e-06	  3.326025624238e-05	  9.901269966923e+00	  1.284260478646e-10	  8.432303761216e+00	  1.220117057183e-04	  0.000000000000e+00	
  1.210965738219e-04	  1.264770989927e-04	  7.570003805240e-06	  2.588005846826e-05	  9.903165564761e+00	  1.278369576887e-10	 -4.780943009928e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.210957513057e-04	  1.264762764764e-04	  7.570003805185e-06	  2.588005846807e-05	  9.903163461208e+00	  1.278375686259e-10	 -4.816848002828e+00	  1.220071479029e-04	  0.000000000000e+00	
  1.214746583944e-04	  1.255983937667e-04	  5.864625363721e-06	  1.995986812275e-05	  9.904679889314e+00	  1.273679305004e-10	 -5.046760512447e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.214741431147e-04	  1.255978784870e-04	  5.864625363694e-06	  1.995986812266e-05	  9.904678576658e+00	  1.273683102616e-10	 -5.053528359175e+00	  1.220042822520e-04	  0.000000000000e+00	
  1.217739054176e-04	  1.249065959878e-04	  4.502634267536e-06	  1.525725848297e-05	  9.905878998231e+00	  1.269975216359e-10	  8.389970606281e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.217735892055e-04	  1.249062797757e-04	  4.502634267523e-06	  1.525725848293e-05	  9.905878195184e+00	  1.269977532499e-10	  8.392417143656e+00	  1.220025172653e-04	  0.000000000000e+00	
  1.220081545425e-04	  1.243668895985e-04	  3.425713155093e-06	  1.155836218252e-05	  9.906818647592e+00	  1.267078421537e-10	 -5.069698762112e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.220079644080e-04	  1.243666994640e-04	  3.425713155087e-06	  1.155836218250e-05	  9.906818165899e+00	  1.267079807481e-10	 -5.066212073157e+00	  1.220014520518e-04	  0.000000000000e+00	
  1.221895550199e-04	  1.239497098263e-04	  2.582674715996e-06	  8.677454900972e-06	  9.907547416334e+00	  1.264835040015e-10	 -4.897312496023e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.221894429800e-04	  1.239495977863e-04	  2.582674715993e-06	  8.677454900963e-06	  9.907547133021e+00	  1.264835853647e-10	 -4.898715979454e+00	  1.220008219579e-04	  0.000000000000e+00	
