                C(4)	                  Ca	                  Mg	                  Cl	                  pH	                  H+	                  pe	             Calcite	       Dolomite(dis)	
  1.215732989986e-04	  1.254726986451e-04	  6.080573506469e-06	  1.995986873431e-05	  9.904855663771e+00	  1.273173098702e-10	  8.335294976512e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.215728464946e-04	  1.254722461411e-04	  6.080573506445e-06	  1.995986873423e-05	  9.904854511921e+00	  1.273176429748e-10	  8.325849996052e+00	  1.220042097951e-04	  0.000000000000e+00	
  1.218513731796e-04	  1.248088841316e-04	  4.671149425261e-06	  1.525725897325e-05	  9.906016035383e+00	  1.269581806916e-10	  8.375706870440e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.218510972894e-04	  1.248086082414e-04	  4.671149425250e-06	  1.525725897321e-05	  9.906015335158e+00	  1.269583825862e-10	  8.393408079068e+00	  1.220026678254e-04	  0.000000000000e+00	
  1.220683275872e-04	  1.242916244667e-04	  3.555908790657e-06	  1.155836257137e-05	  9.906924335383e+00	  1.266775764560e-10	  8.439331614455e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.220681627566e-04	  1.242914596361e-04	  3.555908790652e-06	  1.155836257135e-05	  9.906923917991e+00	  1.266776965207e-10	  8.430935747805e+00	  1.220017431461e-04	  0.000000000000e+00	
  1.222357910357e-04	  1.238922730544e-04	  2.682264669277e-06	  8.677455206091e-06	  9.907628059673e+00	  1.264604553446e-10	  8.334339611656e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.222356945172e-04	  1.238921765359e-04	  2.682264669275e-06	  8.677455206084e-06	  9.907627815695e+00	  1.264605253982e-10	  8.334699698966e+00	  1.220011996201e-04	  0.000000000000e+00	
  1.223636997850e-04	  1.235868235928e-04	  2.004721557623e-06	  6.455661096072e-06	  9.908167764358e+00	  1.262940875954e-10	 -5.176511777888e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.223636443848e-04	  1.235867681926e-04	  2.004721557622e-06	  6.455661096069e-06	  9.908167624508e+00	  1.262941276948e-10	 -5.190475063333e+00	  1.220008864113e-04	  0.000000000000e+00	
  1.224603889924e-04	  1.233553936542e-04	  1.484519116777e-06	  4.759024717275e-06	  9.908577517076e+00	  1.261678497181e-10	  8.362464230574e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.224603578193e-04	  1.233553624811e-04	  1.484519116777e-06	  4.759024717274e-06	  9.908577438464e+00	  1.261678722346e-10	  8.360972104324e+00	  1.220007094510e-04	  0.000000000000e+00	
  1.225327338843e-04	  1.231817097669e-04	  1.089118850718e-06	  3.476171975504e-06	  9.908885498119e+00	  1.260729953823e-10	 -5.162566145177e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.225327166878e-04	  1.231816925704e-04	  1.089118850718e-06	  3.476171975503e-06	  9.908885454787e+00	  1.260730077840e-10	 -5.147104039037e+00	  1.220006114134e-04	  0.000000000000e+00	
  1.225863175034e-04	  1.230526093096e-04	  7.915920587846e-07	  2.515754402287e-06	  9.909114680255e+00	  1.260024181691e-10	  8.410666333458e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.225863082029e-04	  1.230526000091e-04	  7.915920587845e-07	  2.515754402287e-06	  9.909114656833e+00	  1.260024248686e-10	  8.408004344999e+00	  1.220005581567e-04	  0.000000000000e+00	
  1.226256075037e-04	  1.229575714299e-04	  5.699589781352e-07	  1.803835685730e-06	  9.909283531694e+00	  1.259504181087e-10	 -5.207650009594e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226256025723e-04	  1.229575664985e-04	  5.699589781352e-07	  1.803835685730e-06	  9.909283519279e+00	  1.259504216580e-10	 -5.214347879600e+00	  1.220005297888e-04	  0.000000000000e+00	
  1.226541295287e-04	  1.228882859565e-04	  4.065195964820e-07	  1.281344365045e-06	  9.909406701360e+00	  1.259124807765e-10	  8.301669193685e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226541269652e-04	  1.228882833930e-04	  4.065195964820e-07	  1.281344365045e-06	  9.909406694908e+00	  1.259124826204e-10	  8.291125646225e+00	  1.220005149712e-04	  0.000000000000e+00	
  1.226746289694e-04	  1.228382660789e-04	  2.872070466295e-07	  9.016824652046e-07	  9.909495658626e+00	  1.258850748638e-10	 -5.264784943871e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226746276630e-04	  1.228382647725e-04	  2.872070466295e-07	  9.016824652046e-07	  9.909495655339e+00	  1.258850758030e-10	 -5.242340774846e+00	  1.220005073826e-04	  0.000000000000e+00	
  1.226892162993e-04	  1.228025076299e-04	  2.009854758779e-07	  6.285491330786e-07	  9.909559270464e+00	  1.258654716789e-10	  8.427597907225e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226892156466e-04	  1.228025069772e-04	  2.009854758779e-07	  6.285491330786e-07	  9.909559268822e+00	  1.258654721480e-10	  8.426236123519e+00	  1.220005035714e-04	  0.000000000000e+00	
  1.226994937518e-04	  1.227771952718e-04	  1.393062864315e-07	  4.340121400428e-07	  9.909604307582e+00	  1.258515880305e-10	  8.316364029262e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.226994934322e-04	  1.227771949522e-04	  1.393062864315e-07	  4.340121400428e-07	  9.909604306778e+00	  1.258515882601e-10	  8.279862015285e+00	  1.220005016943e-04	  0.000000000000e+00	
  1.227066629514e-04	  1.227594538715e-04	  9.562994072116e-08	  2.968389818765e-07	  9.909635877559e+00	  1.258418523931e-10	  8.464731450895e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227066627979e-04	  1.227594537180e-04	  9.562994072116e-08	  2.968389818765e-07	  9.909635877173e+00	  1.258418525034e-10	  8.461266987983e+00	  1.220005007890e-04	  0.000000000000e+00	
  1.227116143486e-04	  1.227471418636e-04	  6.501522145500e-08	  2.010832615134e-07	  9.909657787529e+00	  1.258350931583e-10	 -5.131625113133e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227116142763e-04	  1.227471417913e-04	  6.501522145500e-08	  2.010832615134e-07	  9.909657787348e+00	  1.258350932102e-10	 -5.129764916508e+00	  1.220005003597e-04	  0.000000000000e+00	
  1.227150000641e-04	  1.227386824458e-04	  4.377390069916e-08	  1.349107298299e-07	  9.909672841964e+00	  1.258304470301e-10	  8.268608055865e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227150000308e-04	  1.227386824125e-04	  4.377390069916e-08	  1.349107298299e-07	  9.909672841880e+00	  1.258304470541e-10	  8.287123938746e+00	  1.220005001609e-04	  0.000000000000e+00	
  1.227172921476e-04	  1.227329279419e-04	  2.918608166566e-08	  8.964218239855e-08	  9.909683082720e+00	  1.258272852411e-10	 -5.062602599047e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227172921325e-04	  1.227329279268e-04	  2.918608166566e-08	  8.964218239855e-08	  9.909683082682e+00	  1.258272852519e-10	 -5.070968841688e+00	  1.220005000706e-04	  0.000000000000e+00	
  1.227188283824e-04	  1.227290525421e-04	  1.926984996023e-08	  5.898663488882e-08	  9.909689979293e+00	  1.258251550932e-10	 -5.099168073797e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227188283757e-04	  1.227290525354e-04	  1.926984996023e-08	  5.898663488882e-08	  9.909689979276e+00	  1.258251550980e-10	 -5.071040802422e+00	  1.220005000297e-04	  0.000000000000e+00	
  1.227198477257e-04	  1.227264687847e-04	  1.259810061430e-08	  3.843706218167e-08	  9.909694577158e+00	  1.258237343733e-10	  8.373215629286e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227198477228e-04	  1.227264687818e-04	  1.259810061430e-08	  3.843706218167e-08	  9.909694577151e+00	  1.258237343754e-10	  8.377576420307e+00	  1.220005000126e-04	  0.000000000000e+00	
  1.227205173122e-04	  1.227247634924e-04	  8.155284706997e-09	  2.480175980983e-08	  9.909697611659e+00	  1.258227963471e-10	 -4.828910747816e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227205173110e-04	  1.227247634912e-04	  8.155284706997e-09	  2.480175980983e-08	  9.909697611656e+00	  1.258227963480e-10	 -4.736009115950e+00	  1.220005000058e-04	  0.000000000000e+00	
  1.227209527267e-04	  1.227236493446e-04	  5.227152252939e-09	  1.584642908216e-08	  9.909699594160e+00	  1.258221832699e-10	 -4.901100471407e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227209527262e-04	  1.227236493441e-04	  5.227152252939e-09	  1.584642908216e-08	  9.909699594159e+00	  1.258221832703e-10	 -4.930612071593e+00	  1.220005000020e-04	  0.000000000000e+00	
  1.227212330083e-04	  1.227229287872e-04	  3.317190525102e-09	  1.002486684197e-08	  9.909700876253e+00	  1.258217866319e-10	  8.378966139273e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227212330081e-04	  1.227229287870e-04	  3.317190525102e-09	  1.002486684197e-08	  9.909700876253e+00	  1.258217866321e-10	  8.387893399802e+00	  1.220004999998e-04	  0.000000000000e+00	
  1.227214116024e-04	  1.227224675115e-04	  2.084235078896e-09	  6.279242166676e-09	  9.909701696966e+00	  1.258215326298e-10	  8.400521868981e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227214116023e-04	  1.227224675114e-04	  2.084235078896e-09	  6.279242166676e-09	  9.909701696966e+00	  1.258215326299e-10	  8.394052095104e+00	  1.220004999994e-04	  0.000000000000e+00	
  1.227215242456e-04	  1.227221752288e-04	  1.296562764465e-09	  3.894062728925e-09	  9.909702216977e+00	  1.258213716291e-10	 -4.996581518636e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227215242456e-04	  1.227221752288e-04	  1.296562764465e-09	  3.894062728925e-09	  9.909702216977e+00	  1.258213716291e-10	 -5.070719030529e+00	  1.220004999999e-04	  0.000000000000e+00	
  1.227215945678e-04	  1.227219919215e-04	  7.985901639839e-10	  2.390869599326e-09	  9.909702543090e+00	  1.258212706223e-10	  8.310576543745e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227215945679e-04	  1.227219919216e-04	  7.985901639839e-10	  2.390869599326e-09	  9.909702543090e+00	  1.258212706223e-10	  8.328804829863e+00	  1.220004999992e-04	  0.000000000000e+00	
  1.227216380200e-04	  1.227218781394e-04	  4.870509960874e-10	  1.453329574193e-09	  9.909702745505e+00	  1.258212079046e-10	  8.395762984437e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216380201e-04	  1.227218781395e-04	  4.870509960874e-10	  1.453329574193e-09	  9.909702745505e+00	  1.258212079046e-10	  8.382438869758e+00	  1.220004999993e-04	  0.000000000000e+00	
  1.227216645935e-04	  1.227218082408e-04	  2.941864683053e-10	  8.746607480710e-10	  9.909702869846e+00	  1.258211693632e-10	  8.404888115584e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216645935e-04	  1.227218082408e-04	  2.941864683053e-10	  8.746607480710e-10	  9.909702869846e+00	  1.258211693632e-10	  8.411580411114e+00	  1.220004999992e-04	  0.000000000000e+00	
  1.227216806771e-04	  1.227217657449e-04	  1.760431435693e-10	  5.212180217220e-10	  9.909702945437e+00	  1.258211459240e-10	 -5.136503162818e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216806771e-04	  1.227217657449e-04	  1.760431435693e-10	  5.212180217220e-10	  9.909702945437e+00	  1.258211459240e-10	 -5.136994766538e+00	  1.220004999996e-04	  0.000000000000e+00	
  1.227216903108e-04	  1.227217401773e-04	  1.044342022573e-10	  3.075991151606e-10	  9.909702990915e+00	  1.258211318172e-10	 -5.052393984822e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216903108e-04	  1.227217401773e-04	  1.044342022573e-10	  3.075991151606e-10	  9.909702990915e+00	  1.258211318171e-10	 -5.058107516855e+00	  1.220004999997e-04	  0.000000000000e+00	
  1.227216960213e-04	  1.227217249550e-04	  6.148945008881e-11	  1.798451227037e-10	  9.909703017990e+00	  1.258211234158e-10	  8.391449898212e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216960213e-04	  1.227217249550e-04	  6.148945008881e-11	  1.798451227037e-10	  9.909703017990e+00	  1.258211234157e-10	  8.372049555715e+00	  1.220004999994e-04	  0.000000000000e+00	
  1.227216993708e-04	  1.227217159870e-04	  3.600821625290e-11	  1.042480229137e-10	  9.909703033941e+00	  1.258211184644e-10	 -4.937663434265e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227216993708e-04	  1.227217159870e-04	  3.600821625290e-11	  1.042480229137e-10	  9.909703033940e+00	  1.258211184644e-10	 -4.859696970069e+00	  1.220004999995e-04	  0.000000000000e+00	
  1.227217013149e-04	  1.227217107591e-04	  2.105006644219e-11	  5.998813480051e-11	  9.909703043238e+00	  1.258211155773e-10	 -5.146899390368e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217013150e-04	  1.227217107592e-04	  2.105006644219e-11	  5.998813480051e-11	  9.909703043238e+00	  1.258211155773e-10	 -5.146707987318e+00	  1.220004999998e-04	  0.000000000000e+00	
  1.227217024314e-04	  1.227217077440e-04	  1.236368796722e-11	  3.435238625859e-11	  9.909703048600e+00	  1.258211139116e-10	  8.463622535310e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217024314e-04	  1.227217077440e-04	  1.236368796722e-11	  3.435238625859e-11	  9.909703048600e+00	  1.258211139116e-10	  8.459167495913e+00	  1.220004999997e-04	  0.000000000000e+00	
  1.227217030655e-04	  1.227217060244e-04	  7.376388994121e-12	  1.967065646875e-11	  9.909703051658e+00	  1.258211129615e-10	 -4.825566469492e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217030655e-04	  1.227217060244e-04	  7.376388994121e-12	  1.967065646875e-11	  9.909703051658e+00	  1.258211129615e-10	 -4.825225524179e+00	  1.220004999995e-04	  0.000000000000e+00	
  1.227217034201e-04	  1.227217050587e-04	  4.557484686340e-12	  1.139226620776e-11	  9.909703053375e+00	  1.258211124276e-10	 -5.045808870953e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217034201e-04	  1.227217050587e-04	  4.557484686340e-12	  1.139226620776e-11	  9.909703053375e+00	  1.258211124276e-10	 -5.005544902373e+00	  1.220004999993e-04	  0.000000000000e+00	
  1.227217036085e-04	  1.227217045438e-04	  3.045966807218e-12	  6.962586574755e-12	  9.909703054291e+00	  1.258211121428e-10	 -5.106351238605e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217036085e-04	  1.227217045438e-04	  3.045966807218e-12	  6.962586574755e-12	  9.909703054291e+00	  1.258211121429e-10	 -5.109393704676e+00	  1.220004999997e-04	  0.000000000000e+00	
  1.227217036708e-04	  1.227217043730e-04	  2.543217542723e-12	  5.490993092434e-12	  9.909703054594e+00	  1.258211120486e-10	 -5.074403958709e+00	  0.000000000000e+00	  0.000000000000e+00	
  1.227217036708e-04	  1.227217043730e-04	  2.543217542723e-12	  5.490993092434e-12	  9.909703054594e+00	  1.258211120485e-10	 -5.085075744898e+00	  1.220005000000e-04	  0.000000000000e+00	
